  5.83591e-33   9.53266e-29   3.29417e-25   2.75349e-22   3.15584e-20   5.90049e-19   4.23177e-18   1.42563e-17   2.93954e-17   4.60936e-17   6.23414e-17   7.87542e-17   1.44283e-16   5.99625e-16   2.00663e-14   4.95807e-11   2.75465e-09   9.53116e-08
  4.65123e-33   7.53234e-29   2.73231e-25   2.58165e-22   3.24871e-20   6.06259e-19   4.34194e-18   1.46166e-17   3.01221e-17   4.72159e-17   6.38425e-17   8.06329e-17   1.47644e-16   6.12935e-16   2.04597e-14   4.96116e-11   2.50882e-09   8.29191e-08
  2.44538e-33   3.93328e-29   1.52272e-25   2.26019e-22   3.34510e-20   6.23063e-19   4.45676e-18   1.49857e-17   3.08660e-17   4.83646e-17   6.53785e-17   8.25550e-17   1.51080e-16   6.26529e-16   2.08604e-14   4.89075e-11   2.22653e-09   6.98970e-08
  3.93774e-33   6.32655e-29   2.32630e-25   2.55468e-22   3.44352e-20   6.40091e-19   4.57317e-18   1.53639e-17   3.16278e-17   4.95404e-17   6.69503e-17   8.45214e-17   1.54594e-16   6.40414e-16   2.12687e-14   4.99642e-11   2.31370e-09   7.45691e-08
  1.49640e-33   2.59591e-29   1.16472e-25   2.27598e-22   3.54487e-20   6.57688e-19   4.69336e-18   1.57513e-17   3.24079e-17   5.07438e-17   6.85587e-17   8.65331e-17   1.58187e-16   6.54596e-16   2.16847e-14   5.16370e-11   2.82499e-09   9.53229e-08
  2.77794e-33   4.43722e-29   1.63613e-25   2.47727e-22   3.64960e-20   6.75853e-19   4.81548e-18   1.61482e-17   3.32065e-17   5.19757e-17   7.02045e-17   8.85912e-17   1.61860e-16   6.69081e-16   2.21085e-14   5.16842e-11   2.75315e-09   9.02387e-08
  3.66640e-33   5.98429e-29   2.25647e-25   2.74866e-22   3.75732e-20   6.94419e-19   4.94008e-18   1.65548e-17   3.40243e-17   5.32364e-17   7.18886e-17   9.06965e-17   1.65616e-16   6.83876e-16   2.25391e-14   5.27253e-11   2.73017e-09   8.76590e-08
  2.81291e-33   4.74017e-29   1.91861e-25   2.70521e-22   3.86782e-20   7.13428e-19   5.06933e-18   1.69713e-17   3.48615e-17   5.45268e-17   7.36117e-17   9.28504e-17   1.69456e-16   6.98985e-16   2.29801e-14   5.42411e-11   3.18432e-09   1.06217e-07
  3.06281e-33   4.89372e-29   1.86570e-25   2.74146e-22   3.98167e-20   7.32893e-19   5.20186e-18   1.73980e-17   3.57187e-17   5.58474e-17   7.53749e-17   9.50539e-17   1.73383e-16   7.14417e-16   2.34282e-14   5.47309e-11   3.23873e-09   1.08693e-07
  2.35380e-35   7.31513e-31   1.08921e-26   2.32612e-22   4.09862e-20   7.53431e-19   5.33873e-18   1.78351e-17   3.65963e-17   5.71991e-17   7.71789e-17   9.73078e-17   1.77397e-16   7.30178e-16   2.38846e-14   5.52806e-11   3.40461e-09   1.14308e-07
  1.98953e-33   3.21563e-29   1.26559e-25   2.74329e-22   4.21948e-20   7.73894e-19   5.47580e-18   1.82828e-17   3.74949e-17   5.85824e-17   7.90248e-17   9.96135e-17   1.81501e-16   7.46275e-16   2.43496e-14   5.49012e-11   2.78015e-09   8.47748e-08
  2.33424e-33   3.75107e-29   1.46369e-25   2.88391e-22   4.34319e-20   7.94951e-19   5.61798e-18   1.87414e-17   3.84148e-17   5.99981e-17   8.09133e-17   1.01972e-16   1.85697e-16   7.62715e-16   2.48233e-14   5.74529e-11   3.45248e-09   1.13338e-07
  5.04104e-33   7.89048e-29   2.83729e-25   3.35156e-22   4.47095e-20   8.16589e-19   5.76270e-18   1.92112e-17   3.93565e-17   6.14470e-17   8.28455e-17   1.04385e-16   1.89987e-16   7.79504e-16   2.53058e-14   5.82616e-11   3.50299e-09   1.15150e-07
  2.83732e-33   5.18200e-29   2.13185e-25   3.26895e-22   4.60191e-20   8.38955e-19   5.91245e-18   1.96924e-17   4.03207e-17   6.29297e-17   8.48224e-17   1.06852e-16   1.94372e-16   7.96648e-16   2.57974e-14   5.91009e-11   3.60929e-09   1.19124e-07
  3.73584e-33   6.22869e-29   2.43597e-25   3.39132e-22   4.73725e-20   8.61780e-19   6.06599e-18   2.01853e-17   4.13077e-17   6.44471e-17   8.68449e-17   1.09377e-16   1.98856e-16   8.14158e-16   2.62981e-14   5.84058e-11   2.91922e-09   8.97435e-08
  6.30183e-33   1.01020e-28   3.69575e-25   3.87195e-22   4.87583e-20   8.85231e-19   6.22190e-18   2.06902e-17   4.23181e-17   6.59998e-17   8.89142e-17   1.11959e-16   2.03439e-16   8.32038e-16   2.68081e-14   6.07868e-11   3.42078e-09   1.07345e-07
  6.94419e-33   1.08417e-28   3.96568e-25   4.03693e-22   5.01849e-20   9.09298e-19   6.38284e-18   2.12072e-17   4.33525e-17   6.75889e-17   9.10312e-17   1.14600e-16   2.08124e-16   8.50298e-16   2.73276e-14   5.95587e-11   2.83464e-09   9.39982e-08
  9.08250e-33   1.39116e-28   4.84869e-25   4.40392e-22   5.16559e-20   9.34109e-19   6.54704e-18   2.17369e-17   4.44114e-17   6.92150e-17   9.31969e-17   1.17301e-16   2.12914e-16   8.68944e-16   2.78568e-14   5.65042e-11   1.45352e-09   4.76281e-08
  7.87339e-33   1.14616e-28   3.92170e-25   4.14449e-22   5.31596e-20   9.59456e-19   6.71736e-18   2.22793e-17   4.54953e-17   7.08789e-17   9.54127e-17   1.20064e-16   2.17811e-16   8.87985e-16   2.83958e-14   6.29930e-11   3.58418e-09   1.19756e-07
  1.01224e-32   1.50193e-28   5.12230e-25   4.61767e-22   5.47156e-20   9.85547e-19   6.88991e-18   2.28349e-17   4.66048e-17   7.25815e-17   9.76791e-17   1.22890e-16   2.22816e-16   9.07427e-16   2.89448e-14   6.45090e-11   3.75360e-09   1.19198e-07
  1.05438e-32   1.56050e-28   5.24498e-25   4.78226e-22   5.63142e-20   1.01238e-18   7.06804e-18   2.34039e-17   4.77406e-17   7.43238e-17   9.99979e-17   1.25780e-16   2.27932e-16   9.27282e-16   2.95041e-14   6.53826e-11   3.92132e-09   1.25777e-07
  1.42920e-32   2.09494e-28   6.88329e-25   5.37283e-22   5.79614e-20   1.03981e-18   7.24975e-18   2.39866e-17   4.89031e-17   7.61065e-17   1.02370e-16   1.28735e-16   2.33162e-16   9.47553e-16   3.00736e-14   6.67159e-11   4.03713e-09   1.29498e-07
  1.05455e-32   1.48042e-28   5.03790e-25   4.85698e-22   5.96381e-20   1.06798e-18   7.43601e-18   2.45834e-17   5.00931e-17   7.79307e-17   1.04796e-16   1.31759e-16   2.38508e-16   9.68254e-16   3.06537e-14   6.66985e-11   3.68380e-09   1.15416e-07
  1.02597e-32   1.41430e-28   4.77289e-25   4.82731e-22   6.13733e-20   1.09695e-18   7.62782e-18   2.51946e-17   5.13111e-17   7.97971e-17   1.07278e-16   1.34850e-16   2.43972e-16   9.89390e-16   3.12446e-14   6.61815e-11   2.64205e-09   7.07091e-08
  7.38589e-33   1.00068e-28   3.47558e-25   4.55765e-22   6.31608e-20   1.12673e-18   7.82584e-18   2.58205e-17   5.25578e-17   8.17069e-17   1.09817e-16   1.38012e-16   2.49557e-16   1.01097e-15   3.18464e-14   6.52645e-11   1.87492e-09   4.60503e-08
  9.43991e-33   1.29108e-28   4.36121e-25   4.91803e-22   6.49931e-20   1.15723e-18   8.02646e-18   2.64615e-17   5.38339e-17   8.36609e-17   1.12414e-16   1.41246e-16   2.55266e-16   1.03301e-15   3.24593e-14   6.92602e-11   3.73256e-09   1.05752e-07
  1.06841e-32   1.48542e-28   4.98071e-25   5.27679e-22   6.68848e-20   1.18860e-18   8.23254e-18   2.71179e-17   5.51399e-17   8.56599e-17   1.15071e-16   1.44553e-16   2.61101e-16   1.05551e-15   3.30835e-14   7.01329e-11   4.29077e-09   1.36600e-07
  1.04920e-32   1.39245e-28   4.76816e-25   5.21460e-22   6.88213e-20   1.22050e-18   8.44326e-18   2.77901e-17   5.64766e-17   8.77056e-17   1.17788e-16   1.47935e-16   2.67065e-16   1.07848e-15   3.37193e-14   7.13334e-11   4.34725e-09   1.37461e-07
  1.90765e-33   2.84966e-29   1.24560e-25   4.50640e-22   7.08161e-20   1.25376e-18   8.66337e-18   2.84785e-17   5.78448e-17   8.97983e-17   1.20567e-16   1.51393e-16   2.73161e-16   1.10193e-15   3.43667e-14   7.12411e-11   4.49110e-09   1.45956e-07
  5.93771e-33   8.72458e-29   3.15973e-25   5.20140e-22   7.28713e-20   1.28772e-18   8.88319e-18   2.91834e-17   5.92450e-17   9.19393e-17   1.23410e-16   1.54929e-16   2.79391e-16   1.12588e-15   3.50260e-14   7.20115e-11   4.42873e-09   1.39899e-07
  1.41754e-32   1.86456e-28   6.24309e-25   6.29371e-22   7.50037e-20   1.32232e-18   9.10897e-18   2.99052e-17   6.06780e-17   9.41299e-17   1.26318e-16   1.58546e-16   2.85759e-16   1.15033e-15   3.56976e-14   7.23877e-11   4.23545e-09   1.36269e-07
  1.00497e-32   1.35095e-28   4.16707e-25   5.57727e-22   7.71673e-20   1.35794e-18   9.34367e-18   3.06442e-17   6.21446e-17   9.63708e-17   1.29292e-16   1.62244e-16   2.92266e-16   1.17529e-15   3.63815e-14   7.34378e-11   4.18433e-09   1.31189e-07
  1.13698e-32   1.63819e-28   5.53392e-25   6.12476e-22   7.93912e-20   1.39443e-18   9.58136e-18   3.14010e-17   6.36456e-17   9.86635e-17   1.32333e-16   1.66025e-16   2.98917e-16   1.20077e-15   3.70778e-14   7.47364e-11   4.25899e-09   1.33863e-07
  1.48847e-32   1.99623e-28   6.72811e-25   6.66560e-22   8.16802e-20   1.43186e-18   9.82492e-18   3.21759e-17   6.51816e-17   1.01009e-16   1.35444e-16   1.69892e-16   3.05714e-16   1.22678e-15   3.77871e-14   7.73238e-11   4.80908e-09   1.53889e-07
  4.49888e-33   5.51623e-29   2.08826e-25   5.71191e-22   8.40510e-20   1.47086e-18   1.00791e-17   3.29693e-17   6.67535e-17   1.03408e-16   1.38626e-16   1.73846e-16   3.12660e-16   1.25334e-15   3.85093e-14   7.60463e-11   4.28893e-09   1.31622e-07
  6.30226e-34   1.60522e-29   1.07690e-25   5.64218e-22   8.64761e-20   1.51057e-18   1.03370e-17   3.37817e-17   6.83622e-17   1.05863e-16   1.41880e-16   1.77889e-16   3.19759e-16   1.28045e-15   3.92448e-14   7.71966e-11   4.43714e-09   1.34048e-07
  3.23426e-33   5.55741e-29   2.38390e-25   6.13923e-22   8.89711e-20   1.55094e-18   1.05998e-17   3.46135e-17   7.00084e-17   1.08374e-16   1.45207e-16   1.82022e-16   3.27014e-16   1.30813e-15   3.99938e-14   7.81159e-11   4.26466e-09   1.30180e-07
  4.29768e-33   5.49666e-29   2.12966e-25   6.12206e-22   9.15220e-20   1.59236e-18   1.08691e-17   3.54652e-17   7.16929e-17   1.10942e-16   1.48611e-16   1.86249e-16   3.34427e-16   1.33639e-15   4.07563e-14   7.99355e-11   4.60553e-09   1.37611e-07
  5.76741e-33   8.82749e-29   3.59397e-25   6.77462e-22   9.41663e-20   1.63496e-18   1.11451e-17   3.63371e-17   7.34167e-17   1.13570e-16   1.52091e-16   1.90570e-16   3.42003e-16   1.36523e-15   4.15329e-14   8.12993e-11   4.54321e-09   1.35363e-07
  7.26891e-33   1.15151e-28   4.64777e-25   7.24065e-22   9.68742e-20   1.67875e-18   1.14278e-17   3.72298e-17   7.51807e-17   1.16257e-16   1.55650e-16   1.94989e-16   3.49745e-16   1.39467e-15   4.23237e-14   8.29175e-11   5.02170e-09   1.49162e-07
  1.47239e-32   2.16439e-28   7.84729e-25   8.39741e-22   9.96685e-20   1.72366e-18   1.17168e-17   3.81437e-17   7.69856e-17   1.19007e-16   1.59290e-16   1.99506e-16   3.57656e-16   1.42473e-15   4.31289e-14   8.47304e-11   5.21417e-09   1.58656e-07
  1.37711e-32   1.89153e-28   6.76508e-25   8.23021e-22   1.02532e-19   1.76970e-18   1.20157e-17   3.90794e-17   7.88325e-17   1.21819e-16   1.63012e-16   2.04125e-16   3.65740e-16   1.45541e-15   4.39488e-14   8.52744e-11   5.21693e-09   1.50286e-07
  1.65003e-32   2.15454e-28   7.37308e-25   8.52972e-22   1.05467e-19   1.81700e-18   1.23199e-17   4.00374e-17   8.07223e-17   1.24695e-16   1.66819e-16   2.08847e-16   3.74000e-16   1.48673e-15   4.47837e-14   8.66806e-11   5.18845e-09   1.55780e-07
  1.69356e-32   2.15486e-28   7.62119e-25   8.85805e-22   1.08499e-19   1.86542e-18   1.26322e-17   4.10180e-17   8.26560e-17   1.27637e-16   1.70711e-16   2.13674e-16   3.82440e-16   1.51870e-15   4.56337e-14   8.75207e-11   4.98239e-09   1.49868e-07
  2.38955e-32   2.90241e-28   9.44349e-25   9.32863e-22   1.11594e-19   1.91520e-18   1.29515e-17   4.20220e-17   8.46345e-17   1.30646e-16   1.74691e-16   2.18610e-16   3.91065e-16   1.55132e-15   4.64992e-14   8.78218e-11   4.60905e-09   1.34757e-07
  1.68775e-32   1.94411e-28   6.27529e-25   8.61507e-22   1.14799e-19   1.96649e-18   1.32826e-17   4.30497e-17   8.66588e-17   1.33724e-16   1.78761e-16   2.23656e-16   3.99877e-16   1.58463e-15   4.73805e-14   8.86846e-11   5.28033e-09   1.52920e-07
  2.42807e-32   2.74472e-28   8.66729e-25   9.41507e-22   1.18073e-19   2.01855e-18   1.36178e-17   4.41018e-17   8.87300e-17   1.36872e-16   1.82922e-16   2.28814e-16   4.08882e-16   1.61863e-15   4.82778e-14   9.00338e-11   5.20941e-09   1.54064e-07
  2.27936e-32   2.80999e-28   9.40635e-25   1.00317e-21   1.21463e-19   2.07244e-18   1.39595e-17   4.51788e-17   9.08492e-17   1.40092e-16   1.87177e-16   2.34087e-16   4.18082e-16   1.65332e-15   4.91913e-14   9.00673e-11   4.36157e-09   1.26907e-07
  9.11323e-33   1.16831e-28   4.71093e-25   8.94492e-22   1.24925e-19   2.12744e-18   1.43155e-17   4.62813e-17   9.30173e-17   1.43385e-16   1.91528e-16   2.39478e-16   4.27482e-16   1.68874e-15   5.01214e-14   9.27209e-11   5.43403e-09   1.60954e-07
  2.18288e-32   2.59369e-28   8.66827e-25   1.02586e-21   1.28491e-19   2.18415e-18   1.46751e-17   4.74099e-17   9.52354e-17   1.46753e-16   1.95977e-16   2.44989e-16   4.37085e-16   1.72488e-15   5.10684e-14   9.23067e-11   4.52037e-09   1.27134e-07
  2.63977e-32   3.06299e-28   9.84203e-25   1.07290e-21   1.32169e-19   2.24217e-18   1.50453e-17   4.85651e-17   9.75050e-17   1.50198e-16   2.00525e-16   2.50622e-16   4.46898e-16   1.76178e-15   5.20325e-14   9.46829e-11   5.27959e-09   1.57266e-07
  2.21689e-32   2.58637e-28   8.62312e-25   1.07155e-21   1.35927e-19   2.30170e-18   1.54254e-17   4.97476e-17   9.98267e-17   1.53720e-16   2.05176e-16   2.56381e-16   4.56923e-16   1.79943e-15   5.30141e-14   9.21105e-11   2.95934e-09   7.19761e-08
  2.35083e-32   2.71217e-28   8.92853e-25   1.10586e-21   1.39802e-19   2.36291e-18   1.58139e-17   5.09580e-17   1.02202e-16   1.57323e-16   2.09931e-16   2.62268e-16   4.67166e-16   1.83786e-15   5.40134e-14   9.69543e-11   5.40940e-09   1.58282e-07
  9.40899e-33   1.16833e-28   4.27862e-25   1.03773e-21   1.43791e-19   2.42615e-18   1.62148e-17   5.21968e-17   1.04632e-16   1.61007e-16   2.14793e-16   2.68284e-16   4.77629e-16   1.87708e-15   5.50308e-14   9.76342e-11   5.33471e-09   1.47803e-07
  5.94215e-33   7.04568e-29   2.73882e-25   1.02321e-21   1.47906e-19   2.49064e-18   1.66225e-17   5.34649e-17   1.07118e-16   1.64775e-16   2.19763e-16   2.74435e-16   4.88320e-16   1.91710e-15   5.60665e-14   9.71451e-11   5.01096e-09   1.41265e-07
  1.89150e-32   2.29444e-28   7.94369e-25   1.19078e-21   1.52090e-19   2.55618e-18   1.70372e-17   5.47627e-17   1.09661e-16   1.68628e-16   2.24845e-16   2.80722e-16   4.99241e-16   1.95795e-15   5.71210e-14   1.00249e-10   4.92691e-09   1.35056e-07
  1.89237e-32   2.27937e-28   7.93093e-25   1.21078e-21   1.56418e-19   2.62363e-18   1.74650e-17   5.60912e-17   1.12262e-16   1.72568e-16   2.30040e-16   2.87148e-16   5.10398e-16   1.99964e-15   5.81943e-14   1.00987e-10   5.37876e-09   1.52428e-07
  2.21599e-32   2.71682e-28   9.77836e-25   1.29616e-21   1.60855e-19   2.69253e-18   1.79021e-17   5.74508e-17   1.14923e-16   1.76597e-16   2.35351e-16   2.93716e-16   5.21796e-16   2.04218e-15   5.92871e-14   1.02349e-10   4.28147e-09   1.07728e-07
  2.77301e-32   3.29068e-28   1.13887e-24   1.36156e-21   1.65429e-19   2.76363e-18   1.83510e-17   5.88423e-17   1.17646e-16   1.80717e-16   2.40781e-16   3.00429e-16   5.33440e-16   2.08559e-15   6.03996e-14   1.05935e-10   6.32558e-09   1.74798e-07
  3.25410e-32   3.74792e-28   1.27882e-24   1.42252e-21   1.70119e-19   2.83641e-18   1.88085e-17   6.02665e-17   1.20430e-16   1.84930e-16   2.46332e-16   3.07291e-16   5.45334e-16   2.12990e-15   6.15320e-14   1.07294e-10   6.11881e-09   1.73835e-07
  4.32643e-32   4.99599e-28   1.66547e-24   1.57184e-21   1.74944e-19   2.91140e-18   1.92782e-17   6.17240e-17   1.23278e-16   1.89238e-16   2.52006e-16   3.14304e-16   5.57485e-16   2.17511e-15   6.26847e-14   1.09288e-10   5.47368e-09   1.43942e-07
  1.80001e-34   5.11675e-30   6.40381e-26   1.21965e-21   1.79959e-19   2.98965e-18   1.97700e-17   6.32157e-17   1.26192e-16   1.93643e-16   2.57807e-16   3.21472e-16   5.69897e-16   2.22124e-15   6.38581e-14   1.05210e-10   4.73688e-09   1.21580e-07
  1.57708e-32   1.84167e-28   6.34150e-25   1.39790e-21   1.85022e-19   3.06808e-18   2.02617e-17   6.47423e-17   1.29172e-16   1.98147e-16   2.63737e-16   3.28797e-16   5.82576e-16   2.26832e-15   6.50526e-14   1.07795e-10   4.98968e-09   1.33715e-07
  9.27468e-33   1.20403e-28   4.83869e-25   1.39860e-21   1.90239e-19   3.14852e-18   2.07691e-17   6.63046e-17   1.32220e-16   2.02753e-16   2.69799e-16   3.36285e-16   5.95527e-16   2.31636e-15   6.62686e-14   1.08388e-10   4.00360e-09   9.99594e-08
  1.38942e-32   1.85180e-28   7.54532e-25   1.50960e-21   1.95602e-19   3.23097e-18   2.12837e-17   6.79034e-17   1.35338e-16   2.07462e-16   2.75996e-16   3.43936e-16   6.08757e-16   2.36538e-15   6.75062e-14   1.12104e-10   5.59327e-09   1.56098e-07
  9.86148e-33   1.49984e-28   6.84151e-25   1.53273e-21   2.01124e-19   3.31576e-18   2.18159e-17   6.95395e-17   1.38527e-16   2.12277e-16   2.82330e-16   3.51756e-16   6.22269e-16   2.41539e-15   6.87660e-14   1.14323e-10   6.11250e-09   1.70034e-07
  8.12717e-33   1.31425e-28   6.41603e-25   1.55855e-21   2.06782e-19   3.40260e-18   2.23596e-17   7.12138e-17   1.41789e-16   2.17200e-16   2.88804e-16   3.59748e-16   6.36070e-16   2.46643e-15   7.00484e-14   1.14598e-10   5.78413e-09   1.62926e-07
  1.33519e-32   1.81371e-28   7.66663e-25   1.62678e-21   2.12613e-19   3.49190e-18   2.29165e-17   7.29271e-17   1.45125e-16   2.22233e-16   2.95422e-16   3.67915e-16   6.50169e-16   2.51851e-15   7.13536e-14   1.15686e-10   5.35451e-09   1.54904e-07
  2.86254e-32   3.19330e-28   1.13060e-24   1.73168e-21   2.18599e-19   3.58343e-18   2.34826e-17   7.46804e-17   1.48537e-16   2.27380e-16   3.02187e-16   3.76261e-16   6.64568e-16   2.57164e-15   7.26822e-14   1.18095e-10   6.23257e-09   1.69880e-07
  2.95599e-32   3.40025e-28   1.22625e-24   1.80824e-21   2.24739e-19   3.67708e-18   2.40680e-17   7.64744e-17   1.52026e-16   2.32641e-16   3.09101e-16   3.84790e-16   6.79275e-16   2.62586e-15   7.40344e-14   1.19595e-10   5.44699e-09   1.45262e-07
  3.15800e-32   3.54817e-28   1.30348e-24   1.86744e-21   2.31059e-19   3.77315e-18   2.46661e-17   7.83102e-17   1.55595e-16   2.38020e-16   3.16168e-16   3.93506e-16   6.94295e-16   2.68118e-15   7.54107e-14   1.23682e-10   6.77923e-09   1.81901e-07
  3.58008e-32   3.82312e-28   1.34042e-24   1.93400e-21   2.37542e-19   3.87198e-18   2.52785e-17   8.01886e-17   1.59245e-16   2.43519e-16   3.23392e-16   4.02413e-16   7.09637e-16   2.73761e-15   7.68115e-14   1.22302e-10   5.71185e-09   1.59047e-07
  2.28236e-32   2.38586e-28   8.63775e-25   1.85701e-21   2.44224e-19   3.97352e-18   2.59104e-17   8.21107e-17   1.62978e-16   2.49141e-16   3.30775e-16   4.11514e-16   7.25307e-16   2.79520e-15   7.82373e-14   1.24636e-10   6.30282e-09   1.68661e-07
  1.55660e-32   1.67248e-28   6.51442e-25   1.86564e-21   2.51080e-19   4.07758e-18   2.65561e-17   8.40773e-17   1.66795e-16   2.54889e-16   3.38321e-16   4.20815e-16   7.41311e-16   2.85395e-15   7.96884e-14   1.25814e-10   7.12379e-09   1.92241e-07
  2.82762e-32   2.94009e-28   1.01175e-24   2.00743e-21   2.58121e-19   4.18451e-18   2.72091e-17   8.60895e-17   1.70699e-16   2.60764e-16   3.46032e-16   4.30318e-16   7.57653e-16   2.91388e-15   8.11652e-14   1.24676e-10   5.30423e-09   1.37593e-07
  3.76488e-32   4.17023e-28   1.51947e-24   2.18680e-21   2.65340e-19   4.29290e-18   2.78794e-17   8.81484e-17   1.74691e-16   2.66771e-16   3.53914e-16   4.40028e-16   7.74344e-16   2.97504e-15   8.26683e-14   1.31523e-10   7.30292e-09   1.99557e-07
  3.72667e-32   3.19391e-28   1.06519e-24   2.12324e-21   2.72782e-19   4.40500e-18   2.85725e-17   9.02549e-17   1.78774e-16   2.72911e-16   3.61970e-16   4.49951e-16   7.91391e-16   3.03743e-15   8.41980e-14   1.26017e-10   4.10097e-09   1.06539e-07
  5.19001e-32   5.38103e-28   1.79333e-24   2.35464e-21   2.80404e-19   4.51976e-18   2.92736e-17   9.24102e-17   1.82948e-16   2.79188e-16   3.70202e-16   4.60089e-16   8.08799e-16   3.10107e-15   8.57548e-14   1.34320e-10   7.41694e-09   1.93390e-07
  7.02709e-32   7.32238e-28   2.42287e-24   2.58143e-21   2.88255e-19   4.63684e-18   2.99967e-17   9.46152e-17   1.87217e-16   2.85605e-16   3.78616e-16   4.70448e-16   8.26576e-16   3.16600e-15   8.73392e-14   1.36918e-10   7.42815e-09   1.99339e-07
