  1.89582e-20   1.29907e-19   3.63966e-19   6.35301e-19   9.03427e-19   1.13112e-18   1.33000e-18   1.50120e-18   2.02194e-18   4.85644e-18
  1.95255e-20   1.33630e-19   3.74117e-19   6.52736e-19   9.27942e-19   1.16157e-18   1.36556e-18   1.54112e-18   2.07500e-18   4.98032e-18
  2.01152e-20   1.37456e-19   3.84543e-19   6.70636e-19   9.53103e-19   1.19281e-18   1.40204e-18   1.58207e-18   2.12940e-18   5.10728e-18
  2.07122e-20   1.41389e-19   3.95252e-19   6.89013e-19   9.78927e-19   1.22487e-18   1.43948e-18   1.62408e-18   2.18519e-18   5.23737e-18
  2.13348e-20   1.45432e-19   4.06251e-19   7.07880e-19   1.00543e-18   1.25776e-18   1.47788e-18   1.66717e-18   2.24240e-18   5.37068e-18
  2.19745e-20   1.49587e-19   4.17548e-19   7.27249e-19   1.03264e-18   1.29152e-18   1.51728e-18   1.71137e-18   2.30106e-18   5.50728e-18
  2.26286e-20   1.53858e-19   4.29151e-19   7.47134e-19   1.06055e-18   1.32615e-18   1.55770e-18   1.75671e-18   2.36121e-18   5.64725e-18
  2.33073e-20   1.58247e-19   4.41067e-19   7.67547e-19   1.08921e-18   1.36168e-18   1.59917e-18   1.80322e-18   2.42289e-18   5.79066e-18
  2.40011e-20   1.62759e-19   4.53305e-19   7.88503e-19   1.11861e-18   1.39815e-18   1.64171e-18   1.85093e-18   2.48613e-18   5.93762e-18
  2.47188e-20   1.67395e-19   4.65873e-19   8.10014e-19   1.14879e-18   1.43556e-18   1.68535e-18   1.89986e-18   2.55098e-18   6.08818e-18
  2.54511e-20   1.72161e-19   4.78780e-19   8.32096e-19   1.17975e-18   1.47394e-18   1.73011e-18   1.95004e-18   2.61747e-18   6.24247e-18
  2.62123e-20   1.77058e-19   4.92035e-19   8.54764e-19   1.21153e-18   1.51332e-18   1.77603e-18   2.00152e-18   2.68564e-18   6.40053e-18
  2.69930e-20   1.82091e-19   5.05648e-19   8.78032e-19   1.24414e-18   1.55372e-18   1.82314e-18   2.05431e-18   2.75553e-18   6.56248e-18
  2.77977e-20   1.87263e-19   5.19626e-19   9.01915e-19   1.27760e-18   1.59517e-18   1.87146e-18   2.10846e-18   2.82719e-18   6.72840e-18
  2.86216e-20   1.92578e-19   5.33980e-19   9.26430e-19   1.31194e-18   1.63770e-18   1.92102e-18   2.16399e-18   2.90066e-18   6.89839e-18
  2.94722e-20   1.98040e-19   5.48720e-19   9.51594e-19   1.34717e-18   1.68132e-18   1.97186e-18   2.22094e-18   2.97598e-18   7.07255e-18
  3.03459e-20   2.03653e-19   5.63855e-19   9.77421e-19   1.38333e-18   1.72608e-18   2.02400e-18   2.27935e-18   3.05320e-18   7.25097e-18
  3.12449e-20   2.09420e-19   5.79396e-19   1.00393e-18   1.42042e-18   1.77199e-18   2.07748e-18   2.33925e-18   3.13237e-18   7.43375e-18
  3.21793e-20   2.15347e-19   5.95355e-19   1.03114e-18   1.45849e-18   1.81909e-18   2.13234e-18   2.40068e-18   3.21353e-18   7.62101e-18
  3.31376e-20   2.21437e-19   6.11740e-19   1.05906e-18   1.49754e-18   1.86740e-18   2.18860e-18   2.46367e-18   3.29673e-18   7.81284e-18
  3.41154e-20   2.27694e-19   6.28564e-19   1.08772e-18   1.53761e-18   1.91696e-18   2.24630e-18   2.52827e-18   3.38201e-18   8.00934e-18
  3.51283e-20   2.34123e-19   6.45838e-19   1.11713e-18   1.57872e-18   1.96780e-18   2.30548e-18   2.59452e-18   3.46944e-18   8.21064e-18
  3.61651e-20   2.40730e-19   6.63574e-19   1.14732e-18   1.62090e-18   2.01995e-18   2.36618e-18   2.66245e-18   3.55907e-18   8.41685e-18
  3.72335e-20   2.47517e-19   6.81783e-19   1.17830e-18   1.66418e-18   2.07344e-18   2.42843e-18   2.73210e-18   3.65094e-18   8.62809e-18
  3.83309e-20   2.54491e-19   7.00478e-19   1.21009e-18   1.70857e-18   2.12830e-18   2.49226e-18   2.80353e-18   3.74512e-18   8.84445e-18
  3.94636e-20   2.61656e-19   7.19671e-19   1.24271e-18   1.75412e-18   2.18458e-18   2.55773e-18   2.87677e-18   3.84165e-18   9.06608e-18
  4.06330e-20   2.69018e-19   7.39377e-19   1.27620e-18   1.80085e-18   2.24230e-18   2.62487e-18   2.95187e-18   3.94059e-18   9.29309e-18
  4.18258e-20   2.76580e-19   7.59606e-19   1.31055e-18   1.84879e-18   2.30151e-18   2.69371e-18   3.02887e-18   4.04201e-18   9.52562e-18
  4.30549e-20   2.84350e-19   7.80374e-19   1.34581e-18   1.89796e-18   2.36223e-18   2.76432e-18   3.10782e-18   4.14596e-18   9.76380e-18
  4.43192e-20   2.92332e-19   8.01694e-19   1.38198e-18   1.94841e-18   2.42451e-18   2.83671e-18   3.18877e-18   4.25251e-18   1.00077e-17
  4.56219e-20   3.00533e-19   8.23579e-19   1.41911e-18   2.00016e-18   2.48838e-18   2.91095e-18   3.27176e-18   4.36171e-18   1.02576e-17
  4.69619e-20   3.08957e-19   8.46046e-19   1.45720e-18   2.05325e-18   2.55388e-18   2.98708e-18   3.35685e-18   4.47364e-18   1.05135e-17
  4.83379e-20   3.17610e-19   8.69109e-19   1.49628e-18   2.10770e-18   2.62106e-18   3.06514e-18   3.44409e-18   4.58835e-18   1.07756e-17
  4.97531e-20   3.26500e-19   8.92783e-19   1.53639e-18   2.16356e-18   2.68996e-18   3.14518e-18   3.53353e-18   4.70591e-18   1.10440e-17
  5.12087e-20   3.35632e-19   9.17084e-19   1.57753e-18   2.22085e-18   2.76062e-18   3.22725e-18   3.62523e-18   4.82640e-18   1.13189e-17
  5.27135e-20   3.45012e-19   9.42028e-19   1.61975e-18   2.27962e-18   2.83307e-18   3.31139e-18   3.71924e-18   4.94989e-18   1.16004e-17
  5.42535e-20   3.54647e-19   9.67631e-19   1.66307e-18   2.33990e-18   2.90738e-18   3.39767e-18   3.81561e-18   5.07643e-18   1.18887e-17
  5.58373e-20   3.64544e-19   9.93912e-19   1.70751e-18   2.40172e-18   2.98358e-18   3.48613e-18   3.91440e-18   5.20612e-18   1.21840e-17
  5.74605e-20   3.74710e-19   1.02088e-18   1.75311e-18   2.46514e-18   3.06171e-18   3.57682e-18   4.01568e-18   5.33901e-18   1.24864e-17
  5.91499e-20   3.85151e-19   1.04857e-18   1.79989e-18   2.53018e-18   3.14183e-18   3.66981e-18   4.11950e-18   5.47520e-18   1.27960e-17
  6.08876e-20   3.95876e-19   1.07698e-18   1.84788e-18   2.59688e-18   3.22399e-18   3.76514e-18   4.22593e-18   5.61476e-18   1.31131e-17
  6.26630e-20   4.06891e-19   1.10615e-18   1.89711e-18   2.66529e-18   3.30823e-18   3.86288e-18   4.33502e-18   5.75778e-18   1.34378e-17
  6.44856e-20   4.18204e-19   1.13608e-18   1.94762e-18   2.73546e-18   3.39461e-18   3.96308e-18   4.44685e-18   5.90432e-18   1.37703e-17
  6.63564e-20   4.29823e-19   1.16680e-18   1.99944e-18   2.80742e-18   3.48318e-18   4.06580e-18   4.56148e-18   6.05448e-18   1.41108e-17
  6.82936e-20   4.41756e-19   1.19832e-18   2.05259e-18   2.88121e-18   3.57400e-18   4.17111e-18   4.67898e-18   6.20835e-18   1.44594e-17
  7.02859e-20   4.54012e-19   1.23067e-18   2.10712e-18   2.95690e-18   3.66711e-18   4.27907e-18   4.79941e-18   6.36602e-18   1.48164e-17
  7.23206e-20   4.66598e-19   1.26388e-18   2.16305e-18   3.03450e-18   3.76258e-18   4.38973e-18   4.92285e-18   6.52757e-18   1.51819e-17
  7.44055e-20   4.79524e-19   1.29795e-18   2.22043e-18   3.11410e-18   3.86046e-18   4.50318e-18   5.04937e-18   6.69309e-18   1.55561e-17
  7.65825e-20   4.92798e-19   1.33292e-18   2.27929e-18   3.19571e-18   3.96082e-18   4.61947e-18   5.17905e-18   6.86268e-18   1.59393e-17
  7.87946e-20   5.06429e-19   1.36880e-18   2.33966e-18   3.27940e-18   4.06370e-18   4.73867e-18   5.31196e-18   7.03644e-18   1.63317e-17
  8.10769e-20   5.20427e-19   1.40562e-18   2.40158e-18   3.36522e-18   4.16918e-18   4.86086e-18   5.44818e-18   7.21447e-18   1.67334e-17
  8.34357e-20   5.34801e-19   1.44340e-18   2.46510e-18   3.45322e-18   4.27732e-18   4.98610e-18   5.58778e-18   7.39686e-18   1.71446e-17
  8.58447e-20   5.49562e-19   1.48217e-18   2.53025e-18   3.54346e-18   4.38818e-18   5.11448e-18   5.73087e-18   7.58373e-18   1.75657e-17
  8.83257e-20   5.64718e-19   1.52195e-18   2.59706e-18   3.63598e-18   4.50183e-18   5.24607e-18   5.87750e-18   7.77518e-18   1.79968e-17
  9.08809e-20   5.80281e-19   1.56277e-18   2.66560e-18   3.73085e-18   4.61833e-18   5.38094e-18   6.02777e-18   7.97131e-18   1.84381e-17
  9.34991e-20   5.96261e-19   1.60465e-18   2.73589e-18   3.82812e-18   4.73776e-18   5.51918e-18   6.18178e-18   8.17224e-18   1.88899e-17
  9.61906e-20   6.12670e-19   1.64762e-18   2.80798e-18   3.92786e-18   4.86019e-18   5.66086e-18   6.33960e-18   8.37809e-18   1.93525e-17
  9.89480e-20   6.29517e-19   1.69172e-18   2.88191e-18   4.03012e-18   4.98569e-18   5.80607e-18   6.50132e-18   8.58896e-18   1.98260e-17
  1.01807e-19   6.46815e-19   1.73695e-18   2.95774e-18   4.13496e-18   5.11434e-18   5.95490e-18   6.66705e-18   8.80498e-18   2.03108e-17
  1.04732e-19   6.64575e-19   1.78337e-18   3.03550e-18   4.24245e-18   5.24621e-18   6.10742e-18   6.83688e-18   9.02627e-18   2.08070e-17
  1.07738e-19   6.82809e-19   1.83099e-18   3.11525e-18   4.35265e-18   5.38137e-18   6.26374e-18   7.01090e-18   9.25294e-18   2.13149e-17
  1.10844e-19   7.01530e-19   1.87984e-18   3.19703e-18   4.46563e-18   5.51992e-18   6.42394e-18   7.18922e-18   9.48514e-18   2.18349e-17
  1.14043e-19   7.20750e-19   1.92996e-18   3.28090e-18   4.58146e-18   5.66193e-18   6.58812e-18   7.37195e-18   9.72299e-18   2.23672e-17
  1.17303e-19   7.40481e-19   1.98137e-18   3.36690e-18   4.70021e-18   5.80748e-18   6.75636e-18   7.55919e-18   9.96662e-18   2.29120e-17
  1.20661e-19   7.60738e-19   2.03412e-18   3.45510e-18   4.82194e-18   5.95666e-18   6.92878e-18   7.75102e-18   1.02162e-17   2.34697e-17
  1.24141e-19   7.81534e-19   2.08824e-18   3.54553e-18   4.94673e-18   6.10957e-18   7.10546e-18   7.94759e-18   1.04718e-17   2.40406e-17
  1.27676e-19   8.02882e-19   2.14375e-18   3.63826e-18   5.07466e-18   6.26628e-18   7.28651e-18   8.14897e-18   1.07336e-17   2.46248e-17
  1.31328e-19   8.24798e-19   2.20069e-18   3.73335e-18   5.20579e-18   6.42689e-18   7.47204e-18   8.35532e-18   1.10017e-17   2.52229e-17
  1.35076e-19   8.47295e-19   2.25911e-18   3.83086e-18   5.34022e-18   6.59150e-18   7.66216e-18   8.56674e-18   1.12764e-17   2.58350e-17
